land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,SOIL_CONCEPTUAL_STORAGE
0.006183654654535964,13.94103780115728,0.0,0.0,0.0,0.006183654654535964,0.696589658498764
0.006175661214636282,13.923016605921061,7.323724964724665e-05,7.323724964724665e-05,0.0,0.006102423964989035,0.6974917916491167
0.006022321273426079,13.577311996548904,0.0,0.0,0.0,0.006022321273426079,0.6974917916491167
0.0059433293283788,13.399224804845328,0.0,0.0,0.0,0.0059433293283788,0.6974917916491167
0.005913934025915296,13.332953150667558,4.850284224169822e-05,4.850284224169822e-05,0.0,0.005865431183673598,0.6982303096668748
0.005844077582736784,13.175461930763865,5.546739078040534e-05,5.546739078040534e-05,0.0,0.005788610191956378,0.6990174637260943
0.005712849998382463,12.879609588379873,0.0,0.0,0.0,0.005712849998382463,0.6990174637260943
0.007143861187865553,16.10582162656813,0.0015057266533993522,0.0015057266533993522,0.0,0.0056381345344662,0.702569384772695
0.005564448012085665,12.545037589082842,0.0,0.0,0.0,0.005564448012085665,0.702569384772695
0.0054917749176380155,12.381196234184637,0.0,0.0,0.0,0.0054917749176380155,0.702569384772695
0.0054708614778691015,12.334046923516585,5.076147152829002e-05,5.076147152829002e-05,0.0,0.005420100006340811,0.703318623251167
0.005404310212319159,12.184007220366924,5.490191564399606e-05,5.490191564399606e-05,0.0,0.005349408296675163,0.704095916675523
0.005279685064966744,11.90304005979945,0.0,0.0,0.0,0.005279685064966744,0.704095916675523
0.005210915840100228,11.747999971537546,0.0,0.0,0.0,0.005210915840100228,0.704095916675523
0.005143086398363717,11.59507862257663,0.0,0.0,0.0,0.005143086398363717,0.704095916675523
0.0050761827584191455,11.444244492016296,0.0,0.0,0.0,0.0050761827584191455,0.704095916675523
0.0050101911763952515,11.295466594324607,0.0,0.0,0.0,0.0050101911763952515,0.704095916675523
0.0049450981410993355,11.148714468543009,0.0,0.0,0.0,0.0049450981410993355,0.704095916675523
0.00488089036934487,11.003958167752431,0.0,0.0,0.0,0.00488089036934487,0.704095916675523
0.0048175548013910776,10.861168248791818,0.0,0.0,0.0,0.0048175548013910776,0.704095916675523
0.004806053287823504,10.835238108062107,5.0974691331590895e-05,5.0974691331590895e-05,0.0,0.004755078596491913,0.7048449419341914
0.004744529097133252,10.696531935739038,5.1079968582242504e-05,5.1079968582242504e-05,0.0,0.004693449128551009,0.7055938619156092
0.004683839648578575,10.559707687992358,5.118566669888884e-05,5.118566669888884e-05,0.0,0.0046326539818796865,0.7063426761989102
0.004572680947055297,10.309100604246689,0.0,0.0,0.0,0.004572680947055297,0.7063426761989102
0.004513518016876983,10.175717889311583,0.0,0.0,0.0,0.004513518016876983,0.7063426761989102
0.004455153382416044,10.044134930571511,0.0,0.0,0.0,0.004455153382416044,0.7063426761989102
0.004397575429158795,9.914325543127186,0.0,0.0,0.0,0.004397575429158795,0.7063426761989102
0.0043407727332386075,9.786263971892753,0.0,0.0,0.0,0.0043407727332386075,0.7063426761989102
0.004284734057755557,9.659924883298451,0.0,0.0,0.0,0.004284734057755557,0.7063426761989102
0.004229448349180531,9.535283357183657,0.0,0.0,0.0,0.004229448349180531,0.7063426761989102
0.004174904733842144,9.412314878876666,0.0,0.0,0.0,0.004174904733842144,0.7063426761989102
0.004121092514493641,9.290995331454763,0.0,0.0,0.0,0.004121092514493641,0.7063426761989102
0.0040680011669582015,9.171300988181079,0.0,0.0,0.0,0.0040680011669582015,0.7063426761989102
0.004015620336850145,9.05320850511255,0.0,0.0,0.0,0.004015620336850145,0.7063426761989102
0.003963939836370134,8.936694913874712,0.0,0.0,0.0,0.003963939836370134,0.7063426761989102
0.003912949641172525,8.821737614599144,0.0,0.0,0.0,0.003912949641172525,0.7063426761989102
0.0038626398873027323,8.708314369018762,0.0,0.0,0.0,0.0038626398873027323,0.7063426761989102
0.003813000868203087,8.596403293717541,0.0,0.0,0.0,0.003813000868203087,0.7063426761989102
0.003764023031784936,8.485982853529555,0.0,0.0,0.0,0.003764023031784936,0.7063426761989102
0.003715696977565819,8.377031855084763,0.0,0.0,0.0,0.003715696977565819,0.7063426761989102
0.0036680134538694675,8.269529440496395,0.0,0.0,0.0,0.0036680134538694675,0.7063426761989102
0.00362096335508737,8.163455081187172,0.0,0.0,0.0,0.00362096335508737,0.7063426761989102
0.003574537719000226,8.058788571850515,0.0,0.0,0.0,0.003574537719000226,0.7063426761989102
0.0035287277241576875,7.95551002454319,0.0,0.0,0.0,0.0035287277241576875,0.7063426761989102
0.0034835246873148764,7.853599862905933,0.0,0.0,0.0,0.0034835246873148764,0.7063426761989102
0.003438920060924411,7.753038816509232,0.0,0.0,0.0,0.003438920060924411,0.7063426761989102
0.0033949054306823493,7.653807915320654,0.0,0.0,0.0,0.0033949054306823493,0.7063426761989102
0.0033514725131265745,7.555888484290422,0.0,0.0,0.0,0.0033514725131265745,0.7063426761989102
0.0033086131532868326,7.45926213805342,0.0,0.0,0.0,0.0033086131532868326,0.7063426761989102
0.003266319322384326,7.363910775742932,0.0,0.0,0.0,0.003266319322384326,0.7063426761989102
0.0032245831155803817,7.269816575915018,0.0,0.0,0.0,0.0032245831155803817,0.7063426761989102
0.0032346885379199077,7.292599231593996,5.1291788147402994e-05,5.1291788147402994e-05,0.0,0.0031833967497725047,0.7070913843607628
0.003142752561436724,7.085329745336673,0.0,0.0,0.0,0.003142752561436724,0.7070913843607628
0.003106308957908134,7.003167709649609,3.6659533928513736e-06,3.6659533928513736e-06,0.0,0.0031026430045152822,0.7072962351573698
0.003063060648348293,6.9056644769993785,0.0,0.0,0.0,0.003063060648348293,0.7072962351573698
0.0030239981756483795,6.817598205685748,0.0,0.0,0.0,0.0030239981756483795,0.7072962351573698
0.0029854483805174196,6.730687764988133,0.0,0.0,0.0,0.0029854483805174196,0.7072962351573698
0.0029988317310213827,6.760860503555449,5.142756451735164e-05,5.142756451735164e-05,0.0,0.002947404166504031,0.7080448075428525
0.0029098585447010494,6.560270622153953,0.0,0.0,0.0,0.0029098585447010494,0.7080448075428525
0.0028764807946285386,6.485020547323671,3.676162746474185e-06,3.676162746474185e-06,0.0,0.0028728046318820645,0.7082496481301059
0.002836235648675878,6.394287941383659,0.0,0.0,0.0,0.002836235648675878,0.7082496481301059
0.002800144917778047,6.312921456379685,0.0,0.0,0.0,0.002800144917778047,0.7082496481301059
0.0027645258621987745,6.232618362495244,0.0,0.0,0.0,0.0027645258621987745,0.7082496481301059
0.0027293720035460826,6.153364054207794,0.0,0.0,0.0,0.0027293720035460826,0.7082496481301059
0.0026946769603435118,6.075144144490646,0.0,0.0,0.0,0.0026946769603435118,0.7082496481301059
0.00266043444638151,5.997944461096175,0.0,0.0,0.0,0.00266043444638151,0.7082496481301059
0.0026266382691018334,5.9217510429134546,0.0,0.0,0.0,0.0026266382691018334,0.7082496481301059
0.002593282328013924,5.846550136397983,0.0,0.0,0.0,0.002593282328013924,0.7082496481301059
0.002560360613142798,5.772328192072451,0.0,0.0,0.0,0.002560360613142798,0.7082496481301059
0.002527867203507528,5.69907186109648,0.0,0.0,0.0,0.002527867203507528,0.7082496481301059
0.002495796265629724,5.626767991904003,0.0,0.0,0.0,0.002495796265629724,0.7082496481301059
0.0024641420520711945,5.555403626906408,0.0,0.0,0.0,0.0024641420520711945,0.7082496481301059
0.0024328989000002247,5.4849659992602415,0.0,0.0,0.0,0.0024328989000002247,0.7082496481301059
0.002402061229785746,5.415442529697737,0.0,0.0,0.0,0.002402061229785746,0.7082496481301059
0.0023716235436188394,5.346820823419017,0.0,0.0,0.0,0.0023716235436188394,0.7082496481301059
0.0023415804241608165,5.279088667044186,0.0,0.0,0.0,0.0023415804241608165,0.7082496481301059
0.002358424960578129,5.317064642750473,4.6498427360761214e-05,4.6498427360761214e-05,0.0,0.002311926533217368,0.7089615646027451
0.0037112135541179977,8.366923985344847,0.001428556943679726,0.001428556943679726,0.0,0.0022826566104382716,0.7123780370590653
0.0024598076535284337,5.545631733534973,0.0002060421814865758,0.0002060421814865758,0.0,0.002253765472041858,0.7138157095775786
0.002523322662274533,5.688826201424716,0.0002980746527107038,0.0002980746527107038,0.0,0.0022252480095638293,0.7155176349248679
0.0021970991886299364,4.953355992982837,0.0,0.0,0.0,0.0021970991886299364,0.7155176349248679
0.002169314047751825,4.890714445074257,0.0,0.0,0.0,0.002169314047751825,0.7155176349248679
0.0021882111935291534,4.933318024726375,4.6323496383503444e-05,4.6323496383503444e-05,0.0,0.00214188769714565,0.7162202844284843
0.0035655110499488393,8.03843796343295,0.0014506957323759456,0.0014506957323759456,0.0,0.0021148153175728937,0.7196146180961083
0.0022981390003261257,5.1811500586241195,0.00021004684112314442,0.00021004684112314442,0.0,0.0020880921592029813,0.7210482859549854
0.0020652316963464296,4.6560609793747165,3.5181558493617524e-06,3.5181558493617524e-06,0.0,0.002061713540497068,0.721244767789136
0.002036562725375957,4.591426838183398,8.878782632895481e-07,8.878782632895481e-07,0.0,0.0020356748471126672,0.7213438799048728
0.0020108596791010755,4.53347936864608,8.881482724282258e-07,8.881482724282258e-07,0.0,0.0020099715308286473,0.7214429917506006
0.001985487526935174,4.476277899255791,8.88418445103419e-07,8.88418445103419e-07,0.0,0.0019845991084900707,0.7215421033261555
0.0019595531609724937,4.417808919916921,0.0,0.0,0.0,0.0019595531609724937,0.7215421033261555
0.0019348293321654,4.362069094321034,0.0,0.0,0.0,0.0019348293321654,0.7215421033261555
0.0019104233279741312,4.307045803724413,0.0,0.0,0.0,0.0019104233279741312,0.7215421033261555
0.00188633091534014,4.252729504704515,0.0,0.0,0.0,0.00188633091534014,0.7215421033261555
0.0018625479212790452,4.199110789275896,0.0,0.0,0.0,0.0018625479212790452,0.7215421033261555
0.001839070231936213,4.1461803827610115,0.0,0.0,0.0,0.001839070231936213,0.7215421033261555
0.00181589379165934,4.093929141699361,0.0,0.0,0.0,0.00181589379165934,0.7215421033261555
0.0017930146020877615,4.042348051794341,0.0,0.0,0.0,0.0017930146020877615,0.7215421033261555
0.0017704287212582548,3.9914282258972693,0.0,0.0,0.0,0.0017704287212582548,0.7215421033261555
0.0017481322627267426,3.941160902027277,0.0,0.0,0.0,0.0017481322627267426,0.7215421033261555
0.0017261213947058042,3.8915374414268213,0.0,0.0,0.0,0.0017261213947058042,0.7215421033261555
0.0017043923392173312,3.842549326651356,0.0,0.0,0.0,0.0017043923392173312,0.7215421033261555
0.0016829413712605935,3.794188159693734,0.0,0.0,0.0,0.0016829413712605935,0.7215421033261555
0.0016617648179946933,3.74644566014105,0.0,0.0,0.0,0.0016617648179946933,0.7215421033261555
0.0016408590579355842,3.699313663364326,0.0,0.0,0.0,0.0016408590579355842,0.7215421033261555
0.0016202205201673037,3.652784118740233,0.0,0.0,0.0,0.0016202205201673037,0.7215421033261555
0.0015998456835668807,3.6068490879036483,0.0,0.0,0.0,0.0015998456835668807,0.7215421033261555
0.0015797310760429673,3.561500743031151,0.0,0.0,0.0,0.0015797310760429673,0.7215421033261555
0.001559873273787571,3.5167313651540546,0.0,0.0,0.0,0.001559873273787571,0.7215421033261555
0.0015402689005409754,3.472533342501172,0.0,0.0,0.0,0.0015402689005409754,0.7215421033261555
0.0015209146268692964,3.428899168870066,0.0,0.0,0.0,0.0015209146268692964,0.7215421033261555
0.0015018071694545166,3.385821442026434,0.0,0.0,0.0,0.0015018071694545166,0.7215421033261555
0.0014829432903968875,3.343292862131379,0.0,0.0,0.0,0.0014829432903968875,0.7215421033261555
0.0014643197965291234,3.301306230195252,0.0,0.0,0.0,0.0014643197965291234,0.7215421033261555
0.0014459335387425388,3.259854446558439,0.0,0.0,0.0,0.0014459335387425388,0.7215421033261555
0.0014277814113246247,3.2189305093979224,0.0,0.0,0.0,0.0014277814113246247,0.7215421033261555
0.0014098603513078125,3.178527513259074,0.0,0.0,0.0,0.0014098603513078125,0.7215421033261555
0.0013921673378294753,3.138638647612777,0.0,0.0,0.0,0.0013921673378294753,0.7215421033261555
0.0013746993915027652,3.09925719543698,0.0,0.0,0.0,0.0013746993915027652,0.7215421033261555
0.0013574535737978179,3.0603765318216247,0.0,0.0,0.0,0.0013574535737978179,0.7215421033261555
0.0013404269864337516,3.0219901225979084,0.0,0.0,0.0,0.0013404269864337516,0.7215421033261555
0.0013236167707807002,2.9840915229901688,0.0,0.0,0.0,0.0013236167707807002,0.7215421033261555
0.0013070201072717725,2.9466743762901464,0.0,0.0,0.0,0.0013070201072717725,0.7215421033261555
0.0012906342148250262,2.909732412553827,0.0,0.0,0.0,0.0012906342148250262,0.7215421033261555
0.0012744563502750106,2.873259447319857,0.0,0.0,0.0,0.0012744563502750106,0.7215421033261555
0.0012584838078136817,2.8372493803490832,0.0,0.0,0.0,0.0012584838078136817,0.7215421033261555
0.00124271391844073,2.8016961943853236,0.0,0.0,0.0,0.00124271391844073,0.7215421033261555
0.0012271440494228125,2.766593953936201,0.0,0.0,0.0,0.0012271440494228125,0.7215421033261555
0.001211771603761891,2.731936804074518,0.0,0.0,0.0,0.001211771603761891,0.7215421033261555
0.0011965940196721593,2.697718969258989,0.0,0.0,0.0,0.0011965940196721593,0.7215421033261555
0.001181608770065723,2.6639347521747014,0.0,0.0,0.0,0.001181608770065723,0.7215421033261555
0.0011668133620464705,2.630578532592057,0.0,0.0,0.0,0.0011668133620464705,0.7215421033261555
0.001152205336412382,2.5976447662447213,0.0,0.0,0.0,0.001152205336412382,0.7215421033261555
0.0011377822671658766,2.565127983725706,0.0,0.0,0.0,0.0011377822671658766,0.7215421033261555
0.0011235417610321763,2.533022789401521,0.0,0.0,0.0,0.0011235417610321763,0.7215421033261555
0.0011094814569852396,2.5013238603433914,0.0,0.0,0.0,0.0011094814569852396,0.7215421033261555
0.0010955990257817572,2.4700259452766526,0.0,0.0,0.0,0.0010955990257817572,0.7215421033261555
0.0010818921695022077,2.43912386354606,0.0,0.0,0.0,0.0010818921695022077,0.7215421033261555
0.0010683586210996632,2.408612504098574,0.0,0.0,0.0,0.0010683586210996632,0.7215421033261555
0.0010549961439555444,2.3784868244818105,0.0,0.0,0.0,0.0010549961439555444,0.7215421033261555
0.0010418025314427703,2.3487418498591603,0.0,0.0,0.0,0.0010418025314427703,0.7215421033261555
0.0010317711195673102,2.3261260506323738,2.9955130717855994e-06,2.9955130717855994e-06,0.0,0.0010287756064955246,0.7217233890430839
0.0010194386088098629,2.2983224282993198,3.5253876236252457e-06,3.5253876236252457e-06,0.0,0.0010159132211862377,0.7219198636454605
0.001006740754177615,2.2696951388869144,3.527497868582646e-06,3.527497868582646e-06,0.0,0.0010032132563090324,0.722116336137592
0.000990673620969873,2.233471817256064,0.0,0.0,0.0,0.000990673620969873,0.722116336137592
0.000978292252183155,2.2055580445878107,0.0,0.0,0.0,0.000978292252183155,0.722116336137592
0.0009660671144746669,2.177996494591908,0.0,0.0,0.0,0.0009660671144746669,0.722116336137592
0.0009539961994908587,2.1507826394390523,0.0,0.0,0.0,0.0009539961994908587,0.722116336137592
0.0009420775256141489,2.123912011576128,0.0,0.0,0.0,0.0009420775256141489,0.722116336137592
0.0009303091375842732,2.097380202872542,0.0,0.0,0.0,0.0009303091375842732,0.722116336137592
0.0009186891061256475,2.071182863780116,0.0,0.0,0.0,0.0009186891061256475,0.722116336137592
0.0009072155275803518,2.045315702505645,0.0,0.0,0.0,0.0009072155275803518,0.722116336137592
0.0008958865235470626,2.019774484196875,0.0,0.0,0.0,0.0008958865235470626,0.722116336137592
0.0008847002405253824,1.9945550301406407,0.0,0.0,0.0,0.0008847002405253824,0.722116336137592
0.000873654849565786,1.9696532169736745,0.0,0.0,0.0,0.000873654849565786,0.722116336137592
0.0008627485459249407,1.9450649759055236,0.0,0.0,0.0,0.0008627485459249407,0.722116336137592
0.000851979548726356,1.9207862919534862,0.0,0.0,0.0,0.000851979548726356,0.722116336137592
0.000841346100626228,1.8968132031892573,0.0,0.0,0.0,0.000841346100626228,0.722116336137592
0.0008308464674844141,1.8731417999971434,0.0,0.0,0.0,0.0008308464674844141,0.722116336137592
0.0008204789380405809,1.8497682243439386,0.0,0.0,0.0,0.0008204789380405809,0.722116336137592
0.0008102418235950148,1.8266886690593103,0.0,0.0,0.0,0.0008102418235950148,0.722116336137592
0.0008001334576946073,1.8038993771278569,0.0,0.0,0.0,0.0008001334576946073,0.722116336137592
0.0007901521958234126,1.781396640991468,0.0,0.0,0.0,0.0007901521958234126,0.722116336137592
0.0007802964150980474,1.759176801862605,0.0,0.0,0.0,0.0007802964150980474,0.722116336137592
0.0007705645139675755,1.7372362490476914,0.0,0.0,0.0,0.0007705645139675755,0.722116336137592
0.000760954911918077,1.7155714192810636,0.0,0.0,0.0,0.000760954911918077,0.722116336137592
0.000751466049181504,1.6941787960685886,0.0,0.0,0.0,0.000751466049181504,0.722116336137592
0.0007420963864490871,1.6730549090415368,0.0,0.0,0.0,0.0007420963864490871,0.722116336137592
0.0007328444045890504,1.6521963333201746,0.0,0.0,0.0,0.0007328444045890504,0.722116336137592
0.0007237086043683006,1.6315996888863094,0.0,0.0,0.0,0.0007237086043683006,0.722116336137592
0.0007155777644791018,1.613268725631864,8.902583003666642e-07,8.902583003666642e-07,0.0,0.0007146875061787351,0.7222154458732915
0.0007057796497671909,1.5911788944219944,0.0,0.0,0.0,0.0007057796497671909,0.7222154458732915
0.0006969835939697245,1.5713482031521289,0.0,0.0,0.0,0.0006969835939697245,0.7222154458732915
