time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2022-07-16 00:00:00,0.0,376.7918333333334,364.7975,96377.65,0.0154788333333333,301.7166666666667,-0.8643333333333333,3.3000000000000003,0.0
2022-07-16 01:00:00,0.0,376.7893333333333,223.5505,96359.31666666668,0.0152931666666666,301.1,-1.5333333333333332,2.8000000000000003,0.0
2022-07-16 02:00:00,0.0,376.7893333333333,84.16866666666668,96352.55,0.0152466666666666,299.0783333333333,-1.7333333333333334,1.1676666666666666,0.0
2022-07-16 03:00:00,0.0,361.3306666666667,0.0,96337.65,0.0156978333333333,296.815,-2.716666666666667,1.0108333333333333,0.0
2022-07-16 04:00:00,0.0,361.3306666666667,0.0,96339.31666666668,0.0157989999999999,296.3,-1.6,1.4,0.0
2022-07-16 05:00:00,0.0,361.3306666666667,0.0,96257.65,0.0162488333333333,295.0,-1.6,2.3000000000000003,0.0
2022-07-16 06:00:00,0.0,362.4508333333333,0.0,96209.31666666668,0.0165323333333333,295.8666666666667,-2.7000000000000006,2.7000000000000006,0.0
2022-07-16 07:00:00,0.0,362.4508333333333,0.0,96217.65,0.0160166666666666,295.7816666666667,-3.151,1.7643333333333333,0.0
2022-07-16 08:00:00,0.0,362.4508333333333,0.0,96472.78333333333,0.0112488333333333,292.1466666666667,-2.6798333333333333,-6.9,0.0
2022-07-16 09:00:00,0.0,369.9231666666667,0.0,96514.10000000002,0.0122333333333333,290.865,0.1733333333333333,-4.0345,0.0
2022-07-16 10:00:00,0.0,369.9231666666667,0.0,96385.98333333334,0.013049,291.68,1.0366666666666666,3.8221666666666665,0.0
2022-07-16 11:00:00,0.0,369.9231666666667,1.1453333333333335,96148.98333333334,0.0129843333333333,291.93333333333334,-1.0345000000000002,11.153333333333336,0.0
2022-07-16 12:00:00,0.0,394.9835000000001,82.47183333333334,96075.65,0.0113976666666666,292.6166666666667,-2.3000000000000003,2.187666666666667,0.0
2022-07-16 13:00:00,0.0,394.99,167.62983333333332,96112.55,0.0114954999999999,293.465,-2.081,1.7366666666666666,0.0
2022-07-16 14:00:00,0.0,394.9980000000001,251.251,96137.65,0.0127276666666666,295.6833333333334,-0.2023333333333333,3.3666666666666667,0.0
2022-07-16 15:00:00,0.0,400.2413333333333,494.9603333333334,96182.55,0.0128788333333333,297.1833333333334,0.1145,2.3035,0.0
2022-07-16 16:00:00,0.0,400.2321666666666,626.1615,96202.55,0.0143788333333333,298.7333333333334,0.95,3.25,0.0
2022-07-16 17:00:00,0.0,400.2441666666666,736.5151666666667,96212.55,0.014079,299.7666666666667,0.8678333333333335,2.183333333333333,0.0
2022-07-16 18:00:00,0.0,421.60016666666667,828.4626666666667,96177.65,0.0157276666666666,300.65000000000003,0.7999999999999999,2.3666666666666667,0.0
2022-07-16 19:00:00,0.0,421.60016666666667,834.4913333333334,96187.65,0.0168578333333333,301.3,2.132166666666667,1.1133333333333333,0.0
2022-07-16 20:00:00,0.8,421.60016666666667,823.0911666666667,96152.55,0.0171276666666666,302.185,1.8,1.7,0.00022222222
2022-07-16 21:00:00,0.8,418.76433333333335,791.1155,96105.98333333334,0.0160599999999999,302.40000000000003,2.067833333333333,1.6978333333333335,0.00022222222
2022-07-16 22:00:00,0.8,418.76433333333335,669.3190000000001,96057.65,0.01636,302.4166666666667,-0.9,3.435666666666666,0.00022222222
2022-07-16 23:00:00,0.0,418.76433333333335,507.7535,96017.65,0.0174278333333333,302.65000000000003,-1.7,3.4,0.0
2022-07-17 00:00:00,0.0,401.33816666666667,357.8791666666668,96007.65,0.0154111666666666,302.585,0.1178333333333333,2.8000000000000003,0.0
2022-07-17 01:00:00,0.0,401.33816666666667,218.6195,96002.55,0.0165578333333333,301.51666666666665,-1.4978333333333331,2.6545,0.0
2022-07-17 02:00:00,0.0,401.33816666666667,81.18016666666666,95977.65,0.0174786666666666,300.615,-1.0976666666666668,2.25,0.0
2022-07-17 03:00:00,0.0,375.9073333333333,0.0,95999.31666666668,0.0180166666666666,298.8783333333334,-1.6690000000000005,1.75,0.0
2022-07-17 04:00:00,0.0,375.9073333333333,0.0,95992.55,0.0178666666666666,297.83,-1.9,3.033333333333333,0.0
2022-07-17 05:00:00,0.0,375.9073333333333,0.0,95969.31666666668,0.0166833333333333,297.29833333333335,-1.4356666666666669,2.982166666666666,0.0
2022-07-17 06:00:00,0.0,368.80416666666673,0.0,95972.78333333333,0.0172489999999999,296.65000000000003,-1.1021666666666667,2.732166666666666,0.0
2022-07-17 07:00:00,0.0,368.80416666666673,0.0,95919.31666666668,0.0162345,295.6816666666667,3.2456666666666667,3.922166666666667,0.0
2022-07-17 08:00:00,0.0,368.80416666666673,0.0,95857.65,0.0159511666666666,295.51500000000004,0.3966666666666666,3.647833333333333,0.0
2022-07-17 09:00:00,0.0,362.5,0.0,95839.31666666668,0.0154511666666666,295.33,1.1356666666666668,3.0156666666666663,0.0
