time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2022-07-16 00:00:00,0.0,372.4115,362.484625,96379.55,0.016052875,300.85,-1.130125,2.5770000000000004,0.0
2022-07-16 01:00:00,0.0,372.3850000000001,221.096875,96346.05,0.016015625,300.23625000000004,-1.673375,1.961625,0.0
2022-07-16 02:00:00,2.7703617,372.355125,81.723625,96339.5625,0.0159275,297.6325,-2.0500000000000003,0.55125,0.0007695449
2022-07-16 03:00:00,0.0,357.367125,0.0,96339.55,0.0160011249999999,295.67375,-3.21575,0.5999999999999999,0.0
2022-07-16 04:00:00,0.123008884,357.36375,0.0,96349.55,0.0158096249999999,295.195,-1.416,1.6001249999999998,3.4169134e-05
2022-07-16 05:00:00,0.0,357.36237500000004,0.0,96261.8625,0.0154499999999999,294.1862500000001,-2.197875,2.253,0.0
2022-07-16 06:00:00,2.7669523,359.60212500000006,0.0,96225.4875,0.0158855,294.5925,-2.55125,2.7675000000000005,0.0007685979
2022-07-16 07:00:00,0.3099034,359.598875,0.0,96181.175,0.0155975,295.21375,-3.40125,2.729625,8.608428e-05
2022-07-16 08:00:00,2.7703617,359.598875,0.0,96330.325,0.01181625,292.31125,1.746375,-5.570125,0.0007695449
2022-07-16 09:00:00,0.0,370.1065,0.0,96497.5,0.0132025,291.34625,0.83575,-4.482625,0.0
2022-07-16 10:00:00,0.11376909,370.12125,0.0,96328.7,0.01341825,291.42375000000004,-2.236,8.71875,3.1602525e-05
2022-07-16 11:00:00,0.0,370.12575,1.60675,96251.55000000002,0.01280125,291.595,3.643375,7.948374999999999,0.0
2022-07-16 12:00:00,2.7703617,393.9495,73.60499999999999,96062.4,0.01172525,292.15000000000003,-2.1885,0.513625,0.0007695449
2022-07-16 13:00:00,0.0,393.964,148.34187500000002,96099.675,0.011706,293.30375000000004,-0.9145,2.935,0.0
2022-07-16 14:00:00,0.0,393.969375,221.90062500000005,96114.55,0.01291975,295.06875,-1.038875,6.065125000000001,0.0
2022-07-16 15:00:00,0.0,396.331625,495.1147500000001,96176.05,0.012972,297.07375,0.2202499999999999,4.429749999999999,0.0
2022-07-16 16:00:00,0.0,396.356375,632.627,96199.5625,0.014180125,298.2925,0.36725,2.8875,0.0
2022-07-16 17:00:00,0.0,396.39375,735.7905000000001,96211.85,0.014346375,299.14125,1.633375,1.836625,0.0
2022-07-16 18:00:00,0.0,419.974125,818.1307500000001,96170.3625,0.01571025,299.97625,0.94825,2.2001250000000003,0.0
2022-07-16 19:00:00,0.0,419.9845,838.4422500000002,96171.85,0.0170523749999999,300.85,1.74225,0.8857499999999999,0.0
2022-07-16 20:00:00,0.50014156,419.9845,825.1108750000001,96146.05,0.01696975,301.6575,1.49875,1.4123750000000002,0.00013892821
2022-07-16 21:00:00,0.50014156,417.678125,795.9513750000001,96091.85,0.0162235,301.85,2.128375,2.07175,0.00013892821
2022-07-16 22:00:00,0.5154857,417.678125,668.2533750000001,96045.35,0.0166235,301.91625000000005,-0.88125,3.1227500000000004,0.00014319047
2022-07-16 23:00:00,0.0,417.67425,505.73925,96011.85,0.01798075,302.15125,-2.1675,3.1475000000000004,0.0
2022-07-17 00:00:00,0.0,400.97175,353.95275,95986.175,0.015870375,302.1,-0.745625,2.95,0.0
2022-07-17 01:00:00,0.0,400.93375,215.185875,95991.85,0.017716875,300.685,-2.3025,1.9,0.0
2022-07-17 02:00:00,0.0,400.91425,78.405625,95969.5625,0.01818775,299.2425,-1.8,2.7500000000000004,0.0
2022-07-17 03:00:00,0.0,375.680375,0.0,95991.975,0.0177975,297.27375,-1.897625,3.050875,0.0
2022-07-17 04:00:00,0.0,375.67162500000006,0.0,95989.5625,0.01732575,296.46625000000006,-1.6,2.6002500000000004,0.0
2022-07-17 05:00:00,0.0,375.67075,0.0,95959.55,0.01617725,295.83875,-1.4965,2.900125,0.0
2022-07-17 06:00:00,0.0,367.831875,0.0,95933.675,0.016827125,295.28625,-2.2,2.41075,0.0
2022-07-17 07:00:00,0.0,367.822,0.0,95906.85,0.016226125,294.545,2.53325,1.530125,0.0
2022-07-17 08:00:00,0.0,367.81250000000006,0.0,95849.5625,0.01589875,294.3375,-0.94,1.665,0.0
2022-07-17 09:00:00,0.0,362.25925,0.0,95826.05,0.015142125,294.94875,1.5055,2.2618750000000003,0.0
2022-07-17 10:00:00,0.0,362.25925,0.0,95801.85,0.0153283749999999,294.29,0.08575,3.083875,0.0
2022-07-17 11:00:00,0.0,362.25925,1.4245,95819.55,0.015823,294.25,1.478625,2.710125,0.0
2022-07-17 12:00:00,0.0,367.95775,116.9,95799.5625,0.016571625,295.39875000000006,-1.884,2.2768749999999995,0.0
2022-07-17 13:00:00,0.0,367.96825,237.674125,95771.85,0.0169449999999999,297.41,0.0325,2.754,0.0
2022-07-17 14:00:00,0.0,367.98875,356.54125,95758.3625,0.017730125,298.82500000000005,1.349125,3.1253750000000005,0.0
2022-07-17 15:00:00,0.0,396.25625,497.47275,95751.7375,0.017874625,299.5425,4.050625,1.81625,0.0
2022-07-17 16:00:00,0.0,396.25625,636.11825,95761.7375,0.017481125,300.81875,3.59575,0.865,0.0
2022-07-17 17:00:00,0.0,396.3385,740.174625,95786.175,0.0191473749999999,302.60875,3.03025,0.11325,0.0
2022-07-17 18:00:00,0.0,415.456375,824.6436249999999,95809.55,0.0176551249999999,303.615,2.8035000000000005,-1.224125,0.0
2022-07-17 19:00:00,0.0,415.456375,845.237375,95820.2375,0.0185198749999999,303.95,2.222125,-1.929,0.0
2022-07-17 20:00:00,0.0,415.456375,831.7943750000001,95811.05,0.019052375,304.67125000000004,1.5656249999999998,-2.1260000000000003,0.0
2022-07-17 21:00:00,0.0,407.047125,804.2356249999999,95811.85,0.0193115,304.8725,2.32875,-2.14675,0.0
2022-07-17 22:00:00,0.0,407.043875,674.99825,95781.85,0.0184216249999999,305.27250000000004,1.7468750000000002,-1.747875,0.0
2022-07-17 23:00:00,0.0,407.0272499999999,510.527125,95783.3625,0.01800925,305.57875,1.422625,-2.108375,0.0
2022-07-18 00:00:00,0.0,389.22375,359.74175,95767.675,0.0192066249999999,303.745,0.95,-2.2060000000000004,0.0
2022-07-18 01:00:00,0.0,389.213,217.974875,95731.85,0.0200077499999999,302.985,1.457875,0.38775,0.0
2022-07-18 02:00:00,0.0,389.213,78.178875,95713.3625,0.0199727499999999,300.99375,1.522625,1.052,0.0
2022-07-18 03:00:00,0.0,357.453625,0.0,95661.9875,0.017477875,298.67375,-1.0375,0.416875,0.0
2022-07-18 04:00:00,0.0,357.45062500000006,0.0,95699.5625,0.017240875,297.5525,-1.095,2.942375,0.0
2022-07-18 05:00:00,0.0,357.44375,0.0,95669.55,0.018280125,298.83125,-1.866125,1.60225,0.0
2022-07-18 06:00:00,0.0,360.537625,0.0,95979.4375,0.015062875,295.89000000000004,4.19675,-0.609375,0.0
2022-07-18 07:00:00,1.2658658,360.5365,0.0,95754.6875,0.0162436249999999,296.12,-3.44825,-5.8515,0.0003516294
2022-07-18 08:00:00,0.0,360.511375,0.0,95736.05,0.0140608749999999,294.19625,-4.502000000000001,-2.7995,0.0
2022-07-18 09:00:00,0.0,380.798375,0.0,95731.85,0.013293375,292.19375,-5.747375,-2.381375,0.0
2022-07-18 10:00:00,0.0,380.789125,0.0,95696.85,0.01357825,292.475,-7.272875,-1.740875,0.0
2022-07-18 11:00:00,0.0,380.789125,0.356375,95726.05,0.0124718749999999,291.66375,-1.92375,3.26225,0.0
2022-07-18 12:00:00,0.0,380.49575,99.4885,95631.05,0.0130595,292.9,-4.068625000000001,4.734875,0.0
2022-07-18 13:00:00,0.0,380.497375,204.026375,95619.55,0.01424575,294.44625,-0.9000000000000001,3.156125,0.0
2022-07-18 14:00:00,0.0,380.50425,306.938125,95589.5625,0.0143293749999999,296.37625,-2.12,2.24975,0.0
2022-07-18 15:00:00,0.0,391.298125,491.934,95573.7875,0.01546675,297.93375,-2.89325,2.344625,0.0
2022-07-18 16:00:00,0.0,391.3125,629.5171250000001,95539.55,0.016904,299.23875000000004,-3.580375,0.065,0.0
2022-07-18 17:00:00,0.0,391.33925,732.813,95528.7875,0.017469125,299.71625,-5.130750000000001,-1.1745,0.0
2022-07-18 18:00:00,0.0,415.510625,746.25725,95501.975,0.01761675,300.99125,-6.480874999999999,-1.158625,0.0
2022-07-18 19:00:00,0.0,415.51075,764.9935,95489.675,0.017962375,301.1,-6.97375,-2.255125,0.0
2022-07-18 20:00:00,0.0,415.52425,752.848,95469.55,0.018296375,301.68125,-6.300374999999999,-3.09975,0.0
2022-07-18 21:00:00,0.0,425.205,457.81175,95399.55,0.017532625,300.9925,-6.6000000000000005,-2.346375,0.0
2022-07-18 22:00:00,0.0,425.200125,384.052125,95366.175,0.016491625,300.75,-6.1000000000000005,-2.465625,0.0
2022-07-18 23:00:00,0.0,425.18775,290.26775,95310.3625,0.0162598749999999,300.4,-7.0,-1.440875,0.0
2022-07-19 00:00:00,0.0,399.5565,327.95525,95209.5625,0.01716625,300.25250000000005,-6.99875,-1.422875,0.0
2022-07-19 01:00:00,0.0,399.5565,197.96025000000003,95151.975,0.01736675,299.485,-6.25375,-1.1,0.0
2022-07-19 02:00:00,0.0,399.54425,69.82124999999999,95129.55,0.01779325,298.01000000000005,-4.2,-0.522625,0.0
2022-07-19 03:00:00,0.0,383.812,0.0,95089.55,0.0169447499999999,297.1425,-3.7,-1.2683749999999998,0.0
2022-07-19 04:00:00,0.0,383.811875,0.0,95121.05,0.0162434999999999,297.03375,-4.366125,-1.5445,0.0
2022-07-19 05:00:00,0.0,383.8021250000001,0.0,95081.725,0.015900875,296.4,-2.5987500000000003,-1.2045,0.0
2022-07-19 06:00:00,5.1356835,407.276875,0.0,95082.1625,0.0153,295.83500000000004,-6.10825,-2.654625,0.0014265787
2022-07-19 07:00:00,6.8336906,407.276875,0.0,94861.85,0.0129866249999999,293.65250000000003,-8.912875000000001,-3.93775,0.0018982474
2022-07-19 08:00:00,0.0,407.2735,0.0,94902.375,0.0143946249999999,292.60875,-4.0515,-2.213625,0.0
2022-07-19 09:00:00,0.0,398.355125,0.0,94984.3,0.0139206249999999,292.37875,4.4805,0.01725,0.0
2022-07-19 10:00:00,0.0,398.355125,0.0,94545.92500000002,0.0145432499999999,293.4,-10.274875,-1.11575,0.0
2022-07-19 11:00:00,0.0,398.355125,0.0,94564.1375,0.0130946249999999,291.96125,-2.935125,1.16425,0.0
2022-07-19 12:00:00,5.1356835,367.778,65.226625,94589.6875,0.0130432499999999,292.2775,1.3841249999999998,3.3841250000000005,0.0014265787
2022-07-19 13:00:00,0.099999994,367.76575,135.04162499999998,94701.175,0.0134945,291.95125,1.721625,0.430375,2.7777776e-05
2022-07-19 14:00:00,0.47527456,367.767125,203.75237500000003,94649.55,0.0136445,292.58875,-1.935125,-0.590625,0.00013202071
2022-07-19 15:00:00,0.6021659,395.458,255.52262500000003,94686.975,0.012107375,292.52750000000003,0.6026250000000001,-0.7011250000000001,0.0001672683
2022-07-19 16:00:00,0.5001013,395.458,327.23825,94639.4375,0.0122149999999999,292.355,1.19075,0.338375,0.00013891704
2022-07-19 17:00:00,0.39999998,395.458,381.132625,94746.05,0.0121855,292.69125,2.076,1.7295000000000005,0.000111111105
2022-07-19 18:00:00,0.3,397.74525,445.058375,94729.55,0.014633625,294.735,4.072125,-1.8465,8.333334e-05
2022-07-19 19:00:00,0.0,397.74525,456.269625,94815.925,0.013733125,297.18875,2.455,-4.728249999999999,0.0
2022-07-19 20:00:00,0.099999994,397.74525,448.99300000000005,94826.05,0.0143595,298.03625,0.194875,-8.000499999999999,2.7777776e-05
2022-07-19 21:00:00,0.0,401.46737500000006,440.96512500000006,94924.4375,0.013817,295.37749999999994,3.705875,-8.84425,0.0
2022-07-19 22:00:00,0.0,401.47125000000005,369.814875,95019.425,0.014552625,296.70625000000007,2.49625,-10.097375,0.0
2022-07-19 23:00:00,0.099999994,401.47125000000005,279.29787500000003,95121.85,0.0136134999999999,295.36625,3.746125,-7.851249999999999,2.7777776e-05
2022-07-20 00:00:00,0.099999994,379.94675,333.255375,95266.85,0.013843125,297.72,3.3999999999999995,-7.279624999999999,2.7777776e-05
2022-07-20 01:00:00,0.09935898,379.94675,200.393125,95306.05,0.0137951249999999,295.785,3.201125,-5.884375,2.7599717e-05
2022-07-20 02:00:00,0.0,379.94675,69.388375,95356.725,0.014592125,294.33625000000006,4.312125,-2.331625,0.0
2022-07-20 03:00:00,0.0,365.914375,0.0,95400.2375,0.013992125,293.57125,2.4611250000000005,-1.808,0.0
2022-07-20 04:00:00,0.0,365.914375,0.0,95450.35,0.013765125,292.2375,2.595,-0.4185,0.0
2022-07-20 05:00:00,0.0,365.90075,0.0,95511.85,0.012849875,291.035,1.088375,1.007625,0.0
2022-07-20 06:00:00,0.0,331.512875,0.0,95528.3625,0.0127999999999999,290.77875,2.930375,0.51275,0.0
2022-07-20 07:00:00,0.0,331.512875,0.0,95521.725,0.0125608749999999,290.8775,3.13525,0.7000000000000001,0.0
2022-07-20 08:00:00,0.0,331.5053750000001,0.0,95529.4375,0.0120848749999999,290.6,2.82225,-0.454375,0.0
2022-07-20 09:00:00,0.0,326.93375000000003,0.0,95521.725,0.0123,290.49875,2.873625,-0.1035,0.0
2022-07-20 10:00:00,0.0,326.93375000000003,0.0,95539.4375,0.012099875,290.3775,1.735,0.4325,0.0
2022-07-20 11:00:00,0.0,326.93375000000003,0.0,95576.05,0.011892125,289.89875,2.3325000000000005,1.15275,0.0
2022-07-20 12:00:00,0.0,341.14387500000004,112.035875,95621.725,0.012002375,290.2425,2.30375,1.047625,0.0
2022-07-20 13:00:00,0.0,341.17275,234.24762500000003,95659.4375,0.0129789999999999,292.1,2.665,0.020125,0.0
2022-07-20 14:00:00,0.0,341.17787500000003,354.57387500000004,95680.35,0.0134789999999999,293.81250000000006,1.85375,-1.4162500000000002,0.0
2022-07-20 15:00:00,0.0,380.318625,487.6115,95690.2375,0.013178875,295.885,2.50375,-1.75425,0.0
2022-07-20 16:00:00,0.0,380.328875,624.999125,95681.85,0.012745125,295.30000000000007,2.0511250000000003,-2.2553750000000004,0.0
2022-07-20 17:00:00,0.0,380.3445,728.242375,95731.725,0.011323625,296.10625,2.4350000000000005,-2.981375,0.0
2022-07-20 18:00:00,0.0,413.915625,517.88375,95756.05,0.0117505,297.45,2.87975,-3.88175,0.0
2022-07-20 19:00:00,0.0,413.914,531.008125,95750.2375,0.011716875,297.70000000000005,5.066249999999999,-4.664375000000001,0.0
2022-07-20 20:00:00,0.0,413.9035,522.541375,95760.35,0.01197475,297.97625,5.558,-4.845374999999999,0.0
2022-07-20 21:00:00,0.0,381.0895,740.293,95782.5,0.0106301249999999,297.8025,6.004750000000001,-4.83025,0.0
2022-07-20 22:00:00,0.0,381.087875,620.58275,95806.05,0.010928875,297.035,7.277249999999999,-4.371,0.0
2022-07-20 23:00:00,0.0,381.087125,468.337375,95821.85,0.009678875,296.32000000000005,7.00125,-5.222125,0.0
2022-07-21 00:00:00,0.0,334.18575,359.0735,95861.725,0.0094355,295.62,6.1895,-4.197375000000001,0.0
2022-07-21 01:00:00,0.0,334.157375,215.023125,95868.3625,0.009428875,294.47125,5.524625,-4.231125,0.0
2022-07-21 02:00:00,0.0,334.14775,72.978,95891.725,0.00957825,292.54999999999995,4.6000000000000005,-2.315500000000001,0.0
2022-07-21 03:00:00,0.0,312.7155,0.0,95921.85,0.00944325,289.9525,3.8,-0.37,0.0
2022-07-21 04:00:00,0.0,312.7105,0.0,95941.725,0.009401125,289.285,3.973375,0.4,0.0
2022-07-21 05:00:00,0.0,312.696375,0.0,95921.85,0.0095,288.8075,4.52725,1.4,0.0
2022-07-21 06:00:00,0.0,304.9575,0.0,95906.05,0.0095,287.965,3.550125,0.9000000000000001,0.0
2022-07-21 07:00:00,0.0,304.94325000000003,0.0,95876.05,0.0093,287.045,3.332625,0.9000000000000001,0.0
2022-07-21 08:00:00,0.0,304.93937500000004,0.0,95851.85,0.0094,286.845,3.646,0.997625,0.0
2022-07-21 09:00:00,0.0,298.22475,0.0,95846.05,0.009057625,286.54375,2.698125,0.524,0.0
2022-07-21 10:00:00,0.0,298.22475,0.0,95859.425,0.0088151249999999,286.3875,3.2155,1.0,0.0
2022-07-21 11:00:00,0.0,298.22825,0.0,95891.725,0.00885,286.02125,3.898125,1.05,0.0
2022-07-21 12:00:00,0.0,304.961625,112.295,95900.2375,0.00860125,286.26,4.995625,0.807875,0.0
2022-07-21 13:00:00,0.0,304.988375,237.1635,95950.2375,0.009386625,288.25125,4.105,0.838375,0.0
2022-07-21 14:00:00,0.0,304.996875,360.14750000000004,95939.55,0.01024325,290.8,3.85125,-0.589125,0.0
2022-07-21 15:00:00,0.0,339.69837500000006,501.564625,95936.85,0.0097175,292.87875,5.792875,-0.176625,0.0
