time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2022-07-16 00:00:00,0.025449926,376.75475,364.8493333333333,95866.96666666667,0.01674875,301.14666666666665,-1.7920833333333337,1.390666666666667,7.0694236e-06
2022-07-16 01:00:00,0.0,376.7510833333333,222.3829166666667,95854.5,0.016189,300.7408333333333,-2.3000000000000003,0.8290833333333333,0.0
2022-07-16 02:00:00,0.0,376.7406666666666,81.85191666666667,95845.71666666667,0.0160692499999999,298.3866666666667,-1.671,-0.3584166666666666,0.0
2022-07-16 03:00:00,0.0,362.1889166666666,0.0,95830.28333333333,0.0163898333333333,296.2266666666667,-2.7487500000000007,2.0125833333333336,0.0
2022-07-16 04:00:00,0.0,362.18433333333337,0.0,95828.49166666664,0.0161078333333333,295.4908333333333,-2.2303333333333337,2.2640833333333337,0.0
2022-07-16 05:00:00,0.0,362.1829166666666,0.0,95759.975,0.0161694166666666,295.02416666666664,-2.0707500000000003,2.583416666666667,0.0
2022-07-16 06:00:00,0.0,363.56441666666666,0.0,95715.71666666667,0.0160600833333333,295.9191666666667,-2.083416666666667,3.5145,0.0
2022-07-16 07:00:00,0.0,363.56441666666666,0.0,95658.20833333331,0.0156555833333333,295.7291666666667,-2.97425,5.4195,0.0
2022-07-16 08:00:00,0.0,363.56025,0.0,95776.29166666669,0.0119811666666666,294.20666666666665,-0.3850833333333333,3.4767500000000005,0.0
2022-07-16 09:00:00,0.0,366.0788333333333,0.0,95968.18333333336,0.0124748333333333,290.9733333333333,2.1663333333333328,-5.774249999999999,0.0
2022-07-16 10:00:00,0.0,366.0976666666667,0.0,95932.40833333333,0.0129388333333333,291.28333333333336,1.91475,-5.39675,0.0
2022-07-16 11:00:00,0.0,366.10341666666665,0.8975,95861.875,0.0121975,290.8,-0.8586666666666667,9.16475,0.0
2022-07-16 12:00:00,0.0,380.2153333333333,85.53699999999999,95626.775,0.01173875,291.78833333333336,-4.4359166666666665,5.4775,0.0
2022-07-16 13:00:00,0.0,380.2153333333333,174.56016666666667,95575.71666666667,0.0117205,292.55750000000006,-3.071,1.7335,0.0
2022-07-16 14:00:00,0.0,380.23316666666665,261.76450000000006,95635.71666666667,0.01314375,295.4316666666667,-1.1846666666666663,2.3898333333333333,0.0
