time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2022-07-16 00:00:00,0.0,373.9405714285714,363.2505000000001,96477.32142857143,0.0155353571428571,301.2471428571429,-1.734857142857143,3.2578571428571435,0.0
2022-07-16 01:00:00,0.0,373.9202142857143,222.42871428571428,96453.65,0.0154552857142857,300.545,-1.5598571428571428,2.9665000000000004,0.0
2022-07-16 02:00:00,0.0013718619,373.91157142857145,83.55342857142857,96439.72857142858,0.0155971428571428,298.59714285714284,-1.8152142857142848,1.5266428571428572,3.8107274e-07
2022-07-16 03:00:00,0.0,358.81100000000004,0.0,96438.40714285712,0.0160077857142857,296.57071428571425,-2.8321428571428577,0.874,0.0
2022-07-16 04:00:00,0.0013718619,358.8104285714286,0.0,96456.60714285714,0.01614,296.2271428571429,-0.965714285714286,1.718,3.8107274e-07
2022-07-16 05:00:00,0.0,358.801,0.0,96340.44285714289,0.0159438571428571,294.8592857142857,-1.8447142857142853,2.1410000000000005,0.0
2022-07-16 06:00:00,0.0013718619,360.3707857142858,0.0,96316.60714285714,0.0161695,295.17571428571426,-2.769571428571429,2.307928571428572,3.8107274e-07
2022-07-16 07:00:00,4.0588098,360.3639285714286,0.0,96306.2642857143,0.0161249285714285,295.40714285714284,-3.1084285714285715,1.909428571428572,0.0011274471
2022-07-16 08:00:00,0.0013718619,360.3639285714286,0.0,96459.62142857142,0.0107604285714285,291.00142857142856,-3.866571428571429,-8.37607142857143,3.8107274e-07
2022-07-16 09:00:00,0.0,370.68285714285713,0.0,96715.27142857145,0.01299,291.36428571428576,-0.5677142857142857,-2.816071428571429,0.0
2022-07-16 10:00:00,0.0013718619,370.697,0.0,96379.56428571428,0.0133928571428571,291.6592857142858,2.460642857142857,7.781214285714286,3.8107274e-07
2022-07-16 11:00:00,0.0,370.697,1.604428571428571,96187.29285714286,0.0127239999999999,291.6428571428572,-0.0121428571428571,9.925,0.0
2022-07-16 12:00:00,0.0013718619,392.15785714285727,82.77914285714284,96128.19285714289,0.0114573571428571,292.5585714285714,-0.1114285714285714,-0.0142857142857142,3.8107274e-07
2022-07-16 13:00:00,0.0,392.1685000000001,166.83335714285712,96223.38571428572,0.0116785714285714,293.84357142857147,-0.1679285714285714,2.4140714285714284,0.0
2022-07-16 14:00:00,0.0,392.1852142857143,249.47821428571427,96228.30000000002,0.0128757857142857,295.0878571428572,-1.068,5.981142857142857,0.0
2022-07-16 15:00:00,0.0,397.0153571428572,495.78364285714287,96276.60714285714,0.0134250714285714,296.8257142857143,0.0188571428571428,4.086857142857143,0.0
