time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2022-07-16 00:00:00,0.0,385.1906,358.1616,96354.88,0.0165908,301.648,-1.1,3.0,0.0
2022-07-16 01:00:00,0.0,385.2046,219.9286,96336.74,0.0169444,301.1,-1.9,2.555,0.0
2022-07-16 02:00:00,0.0,385.2254,83.3672,96326.74,0.0159401999999999,299.554,-1.1496,0.0992,0.0
2022-07-16 03:00:00,0.0,368.2746000000001,0.0,96306.74,0.0159362,297.136,-2.2954,1.7552,0.0
2022-07-16 04:00:00,0.0,368.2900000000001,0.0,96301.7,0.0159226,296.18600000000004,-1.6012,1.5,0.0
2022-07-16 05:00:00,0.0,368.2900000000001,0.0,96234.88,0.0166362,295.086,-1.6506,2.2498000000000005,0.0
2022-07-16 06:00:00,0.0,367.3572,0.0,96164.88,0.0167679999999999,296.50600000000003,-2.1496000000000004,1.9872000000000003,0.0
2022-07-16 07:00:00,0.0,367.3572,0.0,96181.7,0.016436,295.968,-1.5448,2.3494,0.0
2022-07-16 08:00:00,0.0,367.3572,0.0,96346.68,0.0129864,293.352,3.4098,-3.2212000000000005,0.0
2022-07-16 09:00:00,0.0,368.9222000000001,0.0,96521.7,0.0127181999999999,291.55,1.6398,-5.4476,0.0
2022-07-16 10:00:00,0.0,368.9184,0.0,96485.02,0.0132176,291.45200000000006,0.0496,0.4857999999999999,0.0
2022-07-16 11:00:00,0.0,368.9184,0.132,96148.18,0.0127679999999999,291.418,-6.353,10.3136,0.0
2022-07-16 12:00:00,0.0,392.0098,92.008,96116.74,0.0117,292.53200000000004,-2.0460000000000003,2.8242000000000003,0.0
2022-07-16 13:00:00,0.0,391.9946,189.4156,96066.74,0.0121219999999999,293.07000000000005,-2.2638,0.8190000000000002,0.0
2022-07-16 14:00:00,0.0,391.99300000000005,285.1754,96133.56,0.0132538,295.8,3.1816000000000004,0.964,0.0
2022-07-16 15:00:00,0.0,409.6184,479.626,96156.74,0.0139537999999999,297.3,1.4,2.4368000000000003,0.0
2022-07-16 16:00:00,0.0,409.592,606.3676000000002,96186.74,0.0150538,298.248,1.4489999999999998,3.3494,0.0
2022-07-16 17:00:00,0.0,409.5766,716.0974,96196.74,0.0151228,299.15,0.596,2.7992,0.0
2022-07-16 18:00:00,0.0,424.0066,828.6812,96156.74,0.0163041999999999,300.318,0.6,2.3000000000000003,0.0
2022-07-16 19:00:00,0.0,423.9916,828.7218,96186.74,0.0173401999999999,301.1,1.932,1.596,0.0
2022-07-16 20:00:00,0.8726511,423.9916,825.3634,96154.88,0.0177082,301.9,1.468,2.3994,0.00024240308
2022-07-16 21:00:00,0.8726511,419.74500000000006,791.2116,96096.74,0.0168895999999999,302.0,1.3128000000000002,2.3000000000000003,0.00024240308
2022-07-16 22:00:00,0.8726511,419.74500000000006,660.5373999999999,96046.74,0.017304,302.168,-1.1042,2.9,0.00024240308
2022-07-16 23:00:00,0.0,419.74500000000006,506.3668,96006.74,0.0176722,302.268,-1.5870000000000002,2.6306000000000003,0.0
2022-07-17 00:00:00,0.0,400.67280000000005,354.2526,95991.78,0.0167042,302.20000000000005,-0.8503999999999999,2.3318000000000003,0.0
2022-07-17 01:00:00,0.0,400.6796000000001,216.8542,95991.7,0.0171588,301.11800000000005,-1.968,1.404,0.0
2022-07-17 02:00:00,0.0,400.6916,81.0946,95971.78,0.018468,300.256,-1.349,1.0,0.0
2022-07-17 03:00:00,0.0,374.4436,0.0,95991.78,0.0183,298.68600000000004,-1.5672,1.532,0.0
2022-07-17 04:00:00,0.0,374.4604000000001,0.0,95981.78,0.0187817999999999,297.756,-1.4,2.2,0.0
2022-07-17 05:00:00,0.0,374.4648,0.0,95956.74,0.017768,297.236,-1.3596,1.853,0.0
2022-07-17 06:00:00,0.0,368.606,0.0,95986.74,0.0173858,296.736,0.5,3.036,0.0
2022-07-17 07:00:00,0.0,368.6098,0.0,95898.08,0.0156864,296.268,-0.3668,2.2042,0.0
2022-07-17 08:00:00,0.0,368.6098,0.0,95856.74,0.0167362,295.60200000000003,0.6996,4.9994,0.0
2022-07-17 09:00:00,0.0,362.0522,0.0,95836.74,0.016068,295.268,0.4,3.9,0.0
2022-07-17 10:00:00,0.0,362.0676,0.0,95836.74,0.016536,295.42,-0.1996,3.2866,0.0
2022-07-17 11:00:00,0.0,362.0676,0.0,95836.74,0.0165681999999999,294.8,-0.1544,3.6682,0.0
2022-07-17 12:00:00,0.0,365.2358,112.418,95824.88,0.0165496,295.432,-0.1,3.9008,0.0
2022-07-17 13:00:00,0.0,365.2302,233.4752,95801.78,0.0168855999999999,296.564,1.0550000000000002,3.1006,0.0
2022-07-17 14:00:00,0.0,365.2118,352.557,95801.7,0.0169175999999999,297.95200000000006,1.8,2.4,0.0
2022-07-17 15:00:00,0.0,393.2604,498.1418,95791.78,0.017036,299.06800000000004,2.451,1.664,0.0
2022-07-17 16:00:00,0.0,393.2568,630.2636,95794.88,0.0170857999999999,300.818,2.3318000000000003,0.8318,0.0
2022-07-17 17:00:00,0.0,393.2476,744.6418,95836.74,0.0183042,302.716,2.1496000000000004,0.1,0.0
2022-07-17 18:00:00,0.0,413.7504,836.8828,95861.7,0.0172035999999999,303.45200000000006,2.164,-0.768,0.0
2022-07-17 19:00:00,0.0,413.7504,837.0168,95876.74,0.0185081999999999,303.852,2.6506,-1.0496,0.0
2022-07-17 20:00:00,0.0,413.7464,833.6436,95856.74,0.0194398,304.5,0.8,-0.3136,0.0
2022-07-17 21:00:00,0.0,402.4886,800.177,95846.74,0.0188407999999999,304.92,1.7,-0.9994,0.0
2022-07-17 22:00:00,0.0,402.4886,667.7660000000001,95816.74,0.0178582,305.216,1.2328,-0.4993999999999999,0.0
2022-07-17 23:00:00,0.0,402.4988,511.5954,95796.74,0.0178212,305.668,2.1142000000000003,0.1187999999999999,0.0
2022-07-18 00:00:00,0.0,382.5746,359.9138,95776.74,0.0211333999999999,303.618,0.5502,-0.8494000000000002,0.0
2022-07-18 01:00:00,0.0,382.5862,219.5836,95759.94,0.0202755999999999,302.60400000000004,0.5632,0.3,0.0
2022-07-18 02:00:00,0.0,382.6072,80.90079999999999,95776.74,0.0195857999999999,301.454,1.6,2.149,0.0
2022-07-18 03:00:00,0.0,356.0432,0.0,95694.88,0.0171498,299.772,-0.5,-0.4679999999999999,0.0
2022-07-18 04:00:00,0.2,356.0432,0.0,95651.78,0.0172135999999999,298.88800000000003,-2.083,1.4994,5.5555556e-05
2022-07-18 05:00:00,0.0,356.0646,0.0,95664.98,0.0148136,298.54799999999994,-0.634,-0.6172000000000001,0.0
2022-07-18 06:00:00,0.12633039,359.4952,0.0,95731.7,0.0110278,293.60200000000003,-2.3812,-4.4156,3.5091776e-05
2022-07-18 07:00:00,0.2906865,359.4952,0.0,95794.7,0.0129314,294.716,-3.3446,-7.1414,8.074625e-05
2022-07-18 08:00:00,0.0,359.4986,0.0,95713.14,0.0139679999999999,293.85,-5.203,-0.434,0.0
2022-07-18 09:00:00,0.0,373.92120000000006,0.0,95741.7,0.0136503999999999,292.48,-2.5954,-0.3332,0.0
2022-07-18 10:00:00,0.2,373.92120000000006,0.0,95706.74,0.0141176,293.0,-6.1824,-1.1996,5.5555556e-05
2022-07-18 11:00:00,0.0,373.92120000000006,0.0,95686.74,0.013,291.936,-3.6996,0.3806,0.0
2022-07-18 12:00:00,0.12633039,373.4454,100.207,95621.7,0.0127679999999999,292.432,-3.4464,1.7,3.5091776e-05
2022-07-18 13:00:00,0.0,373.4438,210.1176,95591.7,0.014136,294.96400000000006,-1.3176,1.0006,0.0
2022-07-18 14:00:00,0.1,373.4122,318.2316,95581.7,0.0149546,296.05,-1.2992,-0.5496000000000001,2.7777778e-05
