time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2022-07-16 00:00:00,0.0,380.7715,363.982,96191.8,0.0167804999999999,301.52,-0.859,2.2,0.0
2022-07-16 01:00:00,0.0,380.7715,222.4195,96173.8,0.01648,301.0,-2.3000000000000003,1.0590000000000002,0.0
2022-07-16 02:00:00,0.0,380.7715,82.6785,96163.8,0.016,299.0,-1.2,-0.4,0.0
2022-07-16 03:00:00,0.0,365.189,0.0,96143.8,0.0161,296.6,-2.4,1.5405000000000002,0.0
2022-07-16 04:00:00,0.0,365.189,0.0,96143.8,0.0159,295.68,-2.0405,2.1605,0.0
2022-07-16 05:00:00,0.0,365.189,0.0,96071.8,0.0161,294.96000000000004,-1.9,2.141,0.0
2022-07-16 06:00:00,0.0,365.585,0.0,96031.8,0.0164194999999999,296.38,-1.859,3.4605,0.0
2022-07-16 07:00:00,0.0,365.585,0.0,95993.8,0.0157999999999999,296.16,-2.341,5.0015,0.0
2022-07-16 08:00:00,0.0,365.585,0.0,96091.8,0.0116199999999999,294.06,0.4805,5.706,0.0
2022-07-16 09:00:00,0.0,367.552,0.0,96283.8,0.0124804999999999,291.22,1.762,-2.8015,0.0
2022-07-16 10:00:00,0.0,367.552,0.0,96267.9,0.0127,291.32000000000005,-0.4125,-3.5985,0.0
2022-07-16 11:00:00,0.0,367.552,0.5055000000000001,96183.8,0.01232,291.1,-3.7015,6.5575,0.0
2022-07-16 12:00:00,0.0,383.739,87.432,95951.8,0.0116199999999999,292.0,-4.4015,4.6815,0.0
2022-07-16 13:00:00,0.0,383.739,179.1665,95903.8,0.0118999999999999,292.8,-2.5605,1.7,0.0
2022-07-16 14:00:00,0.0,383.739,269.0255,95961.8,0.0133805,295.78,1.7,2.12,0.0
2022-07-16 15:00:00,0.0,405.8385,486.521,96003.8,0.0136999999999999,297.42,1.82,2.7015,0.0
2022-07-16 16:00:00,0.0,405.8385,612.4265,96023.8,0.0145199999999999,298.5,1.2,3.761,0.0
2022-07-16 17:00:00,0.0,405.8385,715.181,96043.8,0.0150194999999999,299.1,0.359,2.4195,0.0
2022-07-16 18:00:00,0.0,421.17,819.042,96011.8,0.0163195,300.18,0.6395,2.4605,0.0
2022-07-16 19:00:00,0.0,421.17,821.2764999999999,96023.8,0.0175999999999999,301.0,2.1,1.5,0.0
2022-07-16 20:00:00,0.7,421.17,810.7139999999999,95993.8,0.0174199999999999,301.72,1.38,2.3000000000000003,0.00019444444
2022-07-16 21:00:00,0.7,417.252,797.0105000000001,95933.8,0.0169,301.98,1.4195000000000002,1.6,0.00019444444
2022-07-16 22:00:00,0.7,417.252,669.0775,95881.8,0.0177,302.08000000000004,0.021,2.5195,0.00019444444
2022-07-16 23:00:00,0.0,417.252,506.053,95843.8,0.0181199999999999,302.18,-1.6,2.5195,0.0
2022-07-17 00:00:00,0.0,399.129,359.1,95831.8,0.0169,302.08000000000004,-1.0805,2.3000000000000003,0.0
2022-07-17 01:00:00,0.0,399.129,218.7,95823.8,0.0177195,301.18,-1.6,1.1,0.0
2022-07-17 02:00:00,0.0,399.129,80.151,95813.8,0.0186199999999999,300.12,-0.8,1.4,0.0
2022-07-17 03:00:00,0.0,373.4575,0.0,95831.8,0.0175395,298.22,-1.241,1.941,0.0
2022-07-17 04:00:00,0.0,373.4575,0.0,95831.8,0.0175395,297.1,-1.741,2.261,0.0
2022-07-17 05:00:00,0.0,373.4575,0.0,95793.8,0.01662,296.52,-1.4805,2.9215,0.0
2022-07-17 06:00:00,0.0,367.278,0.0,95793.8,0.016339,296.3,-0.641,3.521,0.0
2022-07-17 07:00:00,0.0,367.278,0.0,95771.8,0.01652,295.70000000000005,6.7425,-1.2865,0.0
2022-07-17 08:00:00,0.0,367.278,0.0,95691.8,0.0156195,295.20000000000005,1.5195,5.641,0.0
2022-07-17 09:00:00,0.0,361.55050000000006,0.0,95683.8,0.0153,295.1,0.4595,4.3,0.0
2022-07-17 10:00:00,0.0,361.55050000000006,0.0,95663.8,0.0157999999999999,295.3,-0.241,3.4395,0.0
2022-07-17 11:00:00,0.0,361.55050000000006,0.0,95673.8,0.0157194999999999,294.68,-0.0805,3.761,0.0
