time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2022-07-16 00:00:00,0.0,381.8768,361.7964,96397.06,0.0164279999999999,301.66200000000003,-1.3188,2.62,0.0
2022-07-16 01:00:00,0.0,381.87840000000006,221.5922,96381.18,0.0161498,301.084,-2.26,1.9068,0.0
2022-07-16 02:00:00,0.0,381.87840000000006,83.1748,96377.18,0.0157317999999999,299.14,-1.2606,-0.309,0.0
2022-07-16 03:00:00,0.0,365.7378,0.0,96351.18,0.015915,296.8,-2.6,1.3,0.0
2022-07-16 04:00:00,0.0,365.7504,0.0,96351.18,0.0157165999999999,295.842,-1.7,1.92,0.0
2022-07-16 05:00:00,0.0,365.7504,0.0,96280.98,0.0162858,294.88,-1.7844000000000002,1.8212,0.0
2022-07-16 06:00:00,0.0,365.8048,0.0,96223.06,0.0164609999999999,296.22400000000005,-2.3400000000000003,2.3582,0.0
2022-07-16 07:00:00,0.0,365.8048,0.0,96220.98,0.0160174,295.842,-1.809,2.7832,0.0
2022-07-16 08:00:00,0.0,365.8048,0.0,96343.46,0.0125574,293.6,1.8628,-4.4632000000000005,0.0
2022-07-16 09:00:00,0.0,368.6872,0.0,96547.3,0.0125574,291.79800000000006,3.613,-4.4946,0.0
2022-07-16 10:00:00,0.0,368.6976,0.0,96484.9,0.0127196,291.51800000000003,0.1761999999999999,-0.8134,0.0
2022-07-16 11:00:00,0.0,368.6894,0.4826,96296.9,0.0126586,291.2,-6.067800000000001,9.145599999999998,0.0
2022-07-16 12:00:00,0.0,389.82720000000006,87.27459999999999,96160.62,0.0116586,292.46,-2.9382,2.9026,0.0
2022-07-16 13:00:00,0.0,389.814,178.89,96114.98,0.0118346,293.10200000000003,-2.26,1.244,0.0
2022-07-16 14:00:00,0.0,389.814,268.7832,96169.1,0.0132324,295.85599999999994,2.7674,1.9856,0.0
2022-07-16 15:00:00,0.0,406.4216,486.2072,96209.1,0.0138137999999999,297.456,1.4826,1.782,0.0
2022-07-16 16:00:00,0.0,406.4216,611.5683999999999,96230.98,0.0146921999999999,298.51800000000003,1.2174,3.3760000000000003,0.0
2022-07-16 17:00:00,0.0,406.409,720.202,96249.1,0.0150478,299.22200000000004,0.6174000000000001,2.5588,0.0
2022-07-16 18:00:00,0.0,422.5804,826.5762000000001,96211.3,0.0165121999999999,300.29800000000006,0.64,2.3978,0.0
2022-07-16 19:00:00,0.0,422.5804,829.3402,96230.98,0.0173486,301.098,2.0814,1.4388,0.0
2022-07-16 20:00:00,0.8147608,422.5804,817.1978,96200.98,0.0174507999999999,301.8,1.4586,2.3152,0.00022632245
2022-07-16 21:00:00,0.8147608,418.7202,792.5612,96140.98,0.0166313999999999,301.93999999999994,1.4434,1.9630000000000003,0.00022632245
2022-07-16 22:00:00,0.8,418.7202,666.8746000000001,96091.18,0.0173478,302.1,-0.7222000000000001,2.7762,0.00022222222
2022-07-16 23:00:00,0.0,418.7202,506.9918,96051.18,0.0179512,302.24,-1.4774,2.6066000000000003,0.0
2022-07-17 00:00:00,0.0,400.3148,356.8864,96035.3,0.0166704,302.10200000000003,-0.8211999999999999,2.2646,0.0
2022-07-17 01:00:00,0.0,400.3274,217.8858,96031.18,0.0173077999999999,301.10200000000003,-1.7022,1.0066,0.0
2022-07-17 02:00:00,0.0,400.34,80.6748,96015.1,0.0187492,300.096,-1.0,1.124,0.0
2022-07-17 03:00:00,0.0,374.4148,0.0,96039.1,0.018001,298.476,-1.1376,1.9934,0.0
2022-07-17 04:00:00,0.0,374.4148,0.0,96031.18,0.0184574,297.38,-1.7,2.12,0.0
2022-07-17 05:00:00,0.0,374.4148,0.0,96001.18,0.0173184,296.82,-1.5932,1.8026,0.0
2022-07-17 06:00:00,0.0,368.21,0.0,96011.18,0.0170392,296.49799999999993,0.1774,2.7238,0.0
2022-07-17 07:00:00,0.0,368.21,0.0,95959.1,0.016294,295.87600000000003,3.0572,2.9418,0.0
2022-07-17 08:00:00,0.0,368.21,0.0,95891.18,0.0159616,295.28600000000006,1.3,5.3,0.0
2022-07-17 09:00:00,0.0,362.0788,0.0,95880.98,0.0156796,295.4,0.6195999999999999,4.02,0.0
2022-07-17 10:00:00,0.0,362.0788,0.0,95870.98,0.0159362,295.34000000000003,-0.1447999999999999,3.1612,0.0
2022-07-17 11:00:00,0.0,362.0788,0.0,95880.98,0.0160218,294.66200000000003,0.0426,3.623,0.0
2022-07-17 12:00:00,0.0,365.9684,113.9388,95869.1,0.0162196,295.5,-0.5599999999999999,3.6586,0.0
2022-07-17 13:00:00,0.0,365.9678,235.6446,95841.18,0.0167989999999999,296.858,-0.0932,2.6870000000000003,0.0
2022-07-17 14:00:00,0.0,365.9678,355.03540000000004,95839.1,0.0170948,298.298,1.52,2.6822000000000004,0.0
2022-07-17 15:00:00,0.0,393.888,500.3138,95835.3,0.0173512,299.20200000000006,3.2556000000000003,1.7,0.0
2022-07-17 16:00:00,0.0,393.883,629.7855999999999,95833.44,0.0171325999999999,300.582,2.6800000000000006,1.22,0.0
2022-07-17 17:00:00,0.0,393.883,742.025,95869.1,0.0188096,302.536,2.52,0.378,0.0
2022-07-17 18:00:00,0.0,413.9786,834.4416000000001,95899.1,0.0175948,303.44199999999995,2.3266,-0.4044,0.0
2022-07-17 19:00:00,0.0,413.9786,837.3486,95915.1,0.018886,303.858,2.8044,-1.0044,0.0
2022-07-17 20:00:00,0.0,413.966,825.0745999999999,95891.18,0.0196288,304.458,1.3040000000000005,-0.4774,0.0
2022-07-17 21:00:00,0.0,403.2586,801.3368,95881.18,0.019588,304.86,1.963,-0.9152,0.0
2022-07-17 22:00:00,0.0,403.2586,674.0062,95855.3,0.018087,305.222,1.7046,-0.442,0.0
2022-07-17 23:00:00,0.0,403.2724,512.115,95837.18,0.018226,305.62,2.1644,0.4268,0.0
2022-07-18 00:00:00,0.0,383.6812,362.5164,95821.3,0.0208696,303.516,0.9692,-0.9608,0.0
2022-07-18 01:00:00,0.0,383.6812,220.6066,95797.18,0.0205432,302.52000000000004,1.005,0.7386000000000001,0.0
2022-07-18 02:00:00,0.0,383.6918,80.45540000000001,95807.18,0.0199122,301.036,1.6,2.2934,0.0
2022-07-18 03:00:00,0.0,356.01480000000004,0.0,95719.3,0.0172784,299.218,-0.4934,-0.3544,0.0
2022-07-18 04:00:00,0.034107424,356.01480000000004,0.0,95712.86000000002,0.0173596,298.402,-2.3398,1.505,9.4742845e-06
2022-07-18 05:00:00,0.0,356.01480000000004,0.0,95704.74,0.0158579999999999,298.804,0.2306,-1.2626000000000002,0.0
2022-07-18 06:00:00,0.0015642814,359.14000000000004,0.0,95797.18,0.0121222,294.714,-2.1082,-3.9368,4.345226e-07
2022-07-18 07:00:00,0.8982096,359.1454,0.0,95958.32,0.0142374,294.72400000000005,2.8812,-12.2984,0.00024950266
2022-07-18 08:00:00,0.0,359.1482,0.0,95776.86000000002,0.0141978,294.084,-4.5356000000000005,-1.12,0.0
2022-07-18 09:00:00,0.0,373.448,0.0,95767.06,0.0137563999999999,292.624,-4.3826,-1.0644000000000002,0.0
