datetime,first,second,third,fourth,fifth
2022-07-20 01:00:00+00:00,0.0,0.0,0.7428382651375715,0.0,0.021331823115767614
2022-07-20 02:00:00+00:00,0.0,0.0,0.7350512058143377,0.0,0.022464486290056162
2022-07-20 03:00:00+00:00,0.0,0.0,0.7371749492661287,0.0,0.022653263485770923
2022-07-20 04:00:00+00:00,0.0,0.0,0.7357591202982681,0.0,0.022653263485770923
2022-07-20 05:00:00+00:00,0.0,0.0,0.7298598329321819,0.0,0.022653263485770923
2022-07-20 06:00:00+00:00,0.0,0.0,0.7317476048893294,0.0,0.022653263485770923
2022-07-20 07:00:00+00:00,0.0,0.0,0.7338713483411204,0.0,0.022653263485770923
2022-07-20 08:00:00+00:00,0.0,0.0,0.7312756619000426,0.0,0.022653263485770923
2022-07-20 09:00:00+00:00,0.0,0.0,0.7275001179857473,0.0,0.022653263485770923
2022-07-20 10:00:00+00:00,0.0,0.0,0.7260842890178867,0.0,0.022653263485770923
2022-07-20 11:00:00+00:00,0.0,0.0,0.7239605455660957,0.0,0.022653263485770923
2022-07-20 12:00:00+00:00,0.0,0.0,0.7418943791589976,0.0,0.022842040681485678
2022-07-20 13:00:00+00:00,0.0,0.0,0.7213648591250177,0.0,0.022653263485770923
2022-07-20 14:00:00+00:00,0.0,0.0,0.7182972296946528,0.0,0.022653263485770923
2022-07-20 15:00:00+00:00,0.0,0.0,0.7185332011892964,0.0,0.022653263485770923
2022-07-20 16:00:00+00:00,0.0,0.0,0.7187691726839397,0.0,0.022653263485770923
2022-07-20 17:00:00+00:00,0.0,0.0,0.7145216857803578,0.0,0.022653263485770923
2022-07-20 18:00:00+00:00,0.0,0.0,0.7072065694464108,0.0,0.022464486290056162
2022-07-20 19:00:00+00:00,0.0,0.0,0.7017792250696115,0.0,0.022086931898626646
2022-07-20 20:00:00+00:00,0.0,0.0,0.7015432535749683,0.0,0.02114304592005286
2022-07-20 21:00:00+00:00,0.0,0.0,0.6869130209070745,0.0,0.020576714332908582
2022-07-20 22:00:00+00:00,0.0,0.0,0.6677993298409552,0.0,0.02038793713719383
2022-07-20 23:00:00+00:00,0.0,0.0,0.6616640709802255,0.0,0.02038793713719383
2022-07-21 00:00:00+00:00,0.0,0.0,0.6442021803766106,0.0,0.020576714332908582
2022-07-21 01:00:00+00:00,0.0,0.0,0.6399546934730285,0.0,0.020954268724338098
2022-07-21 02:00:00+00:00,0.0,0.0,0.6307518051819341,0.0,0.02170937750719713
2022-07-21 03:00:00+00:00,0.0,0.0,0.6262683467837085,0.0,0.022275709094341407
